Freq.	V(n002)
2.12813904598233e+03	(1.99161035366874e+01dB,1.23955455835818e+01°)
2.13304491314619e+03	(1.99168559249497e+01dB,1.23662156578461e+01°)
2.13796208950185e+03	(1.99176049789208e+01dB,1.23369456382209e+01°)
2.14289060111967e+03	(1.99183507128181e+01dB,1.23077354067728e+01°)
2.14783047413015e+03	(1.99190931408029e+01dB,1.22785848456477e+01°)
2.15278173472399e+03	(1.99198322769811e+01dB,1.22494938370714e+01°)
2.15774440915228e+03	(1.99205681354029e+01dB,1.22204622633507e+01°)
2.16271852372663e+03	(1.99213007300633e+01dB,1.21914900068735e+01°)
2.16770410481931e+03	(1.99220300749020e+01dB,1.21625769501107e+01°)
2.17270117886335e+03	(1.99227561838039e+01dB,1.21337229756158e+01°)
2.17770977235277e+03	(1.99234790705991e+01dB,1.21049279660267e+01°)
2.18272991184261e+03	(1.99241987490629e+01dB,1.20761918040656e+01°)
2.18776162394916e+03	(1.99249152329162e+01dB,1.20475143725405e+01°)
2.19280493535005e+03	(1.99256285358258e+01dB,1.20188955543453e+01°)
2.19785987278443e+03	(1.99263386714042e+01dB,1.19903352324611e+01°)
2.20292646305306e+03	(1.99270456532101e+01dB,1.19618332899566e+01°)
2.20800473301850e+03	(1.99277494947484e+01dB,1.19333896099889e+01°)
2.21309470960524e+03	(1.99284502094705e+01dB,1.19050040758044e+01°)
2.21819641979982e+03	(1.99291478107743e+01dB,1.18766765707393e+01°)
2.22330989065100e+03	(1.99298423120044e+01dB,1.18484069782203e+01°)
2.22843514926990e+03	(1.99305337264527e+01dB,1.18201951817655e+01°)
2.23357222283013e+03	(1.99312220673577e+01dB,1.17920410649850e+01°)
2.23872113856794e+03	(1.99319073479057e+01dB,1.17639445115815e+01°)
2.24388192378236e+03	(1.99325895812301e+01dB,1.17359054053511e+01°)
2.24905460583538e+03	(1.99332687804122e+01dB,1.17079236301839e+01°)
2.25423921215202e+03	(1.99339449584808e+01dB,1.16799990700650e+01°)
2.25943577022057e+03	(1.99346181284131e+01dB,1.16521316090745e+01°)
2.26464430759265e+03	(1.99352883031341e+01dB,1.16243211313887e+01°)
2.26986485188341e+03	(1.99359554955174e+01dB,1.15965675212806e+01°)
2.27509743077166e+03	(1.99366197183847e+01dB,1.15688706631205e+01°)
2.28034207200001e+03	(1.99372809845069e+01dB,1.15412304413768e+01°)
2.28559880337502e+03	(1.99379393066033e+01dB,1.15136467406163e+01°)
2.29086765276736e+03	(1.99385946973424e+01dB,1.14861194455052e+01°)
2.29614864811195e+03	(1.99392471693420e+01dB,1.14586484408094e+01°)
2.30144181740809e+03	(1.99398967351690e+01dB,1.14312336113955e+01°)
2.30674718871965e+03	(1.99405434073399e+01dB,1.14038748422309e+01°)
2.31206479017518e+03	(1.99411871983210e+01dB,1.13765720183849e+01°)
2.31739464996806e+03	(1.99418281205285e+01dB,1.13493250250288e+01°)
2.32273679635669e+03	(1.99424661863284e+01dB,1.13221337474371e+01°)
2.32809125766459e+03	(1.99431014080370e+01dB,1.12949980709873e+01°)
2.33345806228058e+03	(1.99437337979210e+01dB,1.12679178811614e+01°)
2.33883723865893e+03	(1.99443633681978e+01dB,1.12408930635455e+01°)
2.34422881531950e+03	(1.99449901310351e+01dB,1.12139235038312e+01°)
2.34963282084788e+03	(1.99456140985519e+01dB,1.11870090878157e+01°)
2.35504928389558e+03	(1.99462352828180e+01dB,1.11601497014022e+01°)
2.36047823318015e+03	(1.99468536958544e+01dB,1.11333452306012e+01°)
2.36591969748533e+03	(1.99474693496335e+01dB,1.11065955615300e+01°)
2.37137370566122e+03	(1.99480822560793e+01dB,1.10799005804141e+01°)
2.37684028662445e+03	(1.99486924270676e+01dB,1.10532601735874e+01°)
2.38231946935826e+03	(1.99492998744257e+01dB,1.10266742274924e+01°)
2.38781128291274e+03	(1.99499046099334e+01dB,1.10001426286814e+01°)
2.39331575640495e+03	(1.99505066453224e+01dB,1.09736652638164e+01°)
2.39883291901905e+03	(1.99511059922769e+01dB,1.09472420196699e+01°)
2.40436280000650e+03	(1.99517026624335e+01dB,1.09208727831255e+01°)
2.40990542868616e+03	(1.99522966673816e+01dB,1.08945574411780e+01°)
2.41546083444450e+03	(1.99528880186635e+01dB,1.08682958809343e+01°)
2.42102904673574e+03	(1.99534767277744e+01dB,1.08420879896136e+01°)
2.42661009508197e+03	(1.99540628061629e+01dB,1.08159336545480e+01°)
2.43220400907337e+03	(1.99546462652306e+01dB,1.07898327631830e+01°)
2.43781081836831e+03	(1.99552271163330e+01dB,1.07637852030778e+01°)
2.44343055269353e+03	(1.99558053707790e+01dB,1.07377908619060e+01°)
2.44906324184430e+03	(1.99563810398314e+01dB,1.07118496274558e+01°)
2.45470891568458e+03	(1.99569541347072e+01dB,1.06859613876308e+01°)
2.46036760414718e+03	(1.99575246665773e+01dB,1.06601260304501e+01°)
2.46603933723389e+03	(1.99580926465669e+01dB,1.06343434440486e+01°)
2.47172414501568e+03	(1.99586580857560e+01dB,1.06086135166781e+01°)
2.47742205763283e+03	(1.99592209951790e+01dB,1.05829361367071e+01°)
2.48313310529512e+03	(1.99597813858251e+01dB,1.05573111926214e+01°)
2.48885731828194e+03	(1.99603392686386e+01dB,1.05317385730247e+01°)
2.49459472694250e+03	(1.99608946545187e+01dB,1.05062181666388e+01°)
2.50034536169598e+03	(1.99614475543202e+01dB,1.04807498623040e+01°)
2.50610925303166e+03	(1.99619979788530e+01dB,1.04553335489797e+01°)
2.51188643150912e+03	(1.99625459388829e+01dB,1.04299691157446e+01°)
2.51767692775840e+03	(1.99630914451312e+01dB,1.04046564517971e+01°)
2.52348077248011e+03	(1.99636345082754e+01dB,1.03793954464559e+01°)
2.52929799644568e+03	(1.99641751389488e+01dB,1.03541859891600e+01°)
2.53512863049745e+03	(1.99647133477410e+01dB,1.03290279694695e+01°)
2.54097270554884e+03	(1.99652491451982e+01dB,1.03039212770657e+01°)
2.54683025258458e+03	(1.99657825418228e+01dB,1.02788658017516e+01°)
2.55270130266078e+03	(1.99663135480741e+01dB,1.02538614334520e+01°)
2.55858588690518e+03	(1.99668421743684e+01dB,1.02289080622143e+01°)
2.56448403651725e+03	(1.99673684310786e+01dB,1.02040055782084e+01°)
2.57039578276839e+03	(1.99678923285351e+01dB,1.01791538717275e+01°)
2.57632115700211e+03	(1.99684138770255e+01dB,1.01543528331879e+01°)
2.58226019063413e+03	(1.99689330867950e+01dB,1.01296023531297e+01°)
2.58821291515262e+03	(1.99694499680462e+01dB,1.01049023222173e+01°)
2.59417936211834e+03	(1.99699645309396e+01dB,1.00802526312393e+01°)
2.60015956316480e+03	(1.99704767855937e+01dB,1.00556531711089e+01°)
2.60615354999842e+03	(1.99709867420851e+01dB,1.00311038328645e+01°)
2.61216135439873e+03	(1.99714944104484e+01dB,1.00066045076698e+01°)
2.61818300821851e+03	(1.99719998006768e+01dB,9.98215508681411e+00°)
2.62421854338396e+03	(1.99725029227221e+01dB,9.95775546171281e+00°)
2.63026799189490e+03	(1.99730037864945e+01dB,9.93340552390740e+00°)
2.63633138582490e+03	(1.99735024018635e+01dB,9.90910516506599e+00°)
2.64240875732146e+03	(1.99739987786571e+01dB,9.88485427698352e+00°)
2.64850013860622e+03	(1.99744929266627e+01dB,9.86065275158207e+00°)
2.65460556197505e+03	(1.99749848556271e+01dB,9.83650048091109e+00°)
2.66072505979832e+03	(1.99754745752564e+01dB,9.81239735714779e+00°)
2.66685866452099e+03	(1.99759620952162e+01dB,9.78834327259725e+00°)
2.67300640866282e+03	(1.99764474251321e+01dB,9.76433811969282e+00°)
2.67916832481854e+03	(1.99769305745893e+01dB,9.74038179099635e+00°)
2.68534444565801e+03	(1.99774115531333e+01dB,9.71647417919844e+00°)
2.69153480392642e+03	(1.99778903702697e+01dB,9.69261517711868e+00°)
2.69773943244442e+03	(1.99783670354643e+01dB,9.66880467770592e+00°)
2.70395836410835e+03	(1.99788415581435e+01dB,9.64504257403853e+00°)
2.71019163189034e+03	(1.99793139476944e+01dB,9.62132875932465e+00°)
2.71643926883858e+03	(1.99797842134646e+01dB,9.59766312690235e+00°)
2.72270130807741e+03	(1.99802523647631e+01dB,9.57404557023997e+00°)
2.72897778280754e+03	(1.99807184108595e+01dB,9.55047598293631e+00°)
2.73526872630621e+03	(1.99811823609847e+01dB,9.52695425872081e+00°)
2.74157417192738e+03	(1.99816442243312e+01dB,9.50348029145385e+00°)
2.74789415310189e+03	(1.99821040100527e+01dB,9.48005397512695e+00°)
2.75422870333766e+03	(1.99825617272648e+01dB,9.45667520386290e+00°)
2.76057785621984e+03	(1.99830173850446e+01dB,9.43334387191611e+00°)
2.76694164541100e+03	(1.99834709924314e+01dB,9.41005987367271e+00°)
2.77332010465133e+03	(1.99839225584265e+01dB,9.38682310365079e+00°)
2.77971326775878e+03	(1.99843720919932e+01dB,9.36363345650064e+00°)
2.78612116862926e+03	(1.99848196020575e+01dB,9.34049082700481e+00°)
2.79254384123682e+03	(1.99852650975076e+01dB,9.31739511007851e+00°)
2.79898131963385e+03	(1.99857085871945e+01dB,9.29434620076959e+00°)
2.80543363795120e+03	(1.99861500799319e+01dB,9.27134399425888e+00°)
2.81190083039842e+03	(1.99865895844964e+01dB,9.24838838586026e+00°)
2.81838293126393e+03	(1.99870271096279e+01dB,9.22547927102091e+00°)
2.82487997491519e+03	(1.99874626640291e+01dB,9.20261654532145e+00°)
2.83139199579886e+03	(1.99878962563664e+01dB,9.17980010447611e+00°)
2.83791902844103e+03	(1.99883278952694e+01dB,9.15702984433291e+00°)
2.84446110744739e+03	(1.99887575893315e+01dB,9.13430566087380e+00°)
2.85101826750338e+03	(1.99891853471098e+01dB,9.11162745021482e+00°)
2.85759054337442e+03	(1.99896111771252e+01dB,9.08899510860630e+00°)
2.86417796990605e+03	(1.99900350878627e+01dB,9.06640853243295e+00°)
2.87078058202416e+03	(1.99904570877715e+01dB,9.04386761821402e+00°)
2.87739841473514e+03	(1.99908771852651e+01dB,9.02137226260348e+00°)
2.88403150312607e+03	(1.99912953887213e+01dB,8.99892236239013e+00°)
2.89067988236494e+03	(1.99917117064826e+01dB,8.97651781449775e+00°)
2.89734358770079e+03	(1.99921261468562e+01dB,8.95415851598520e+00°)
2.90402265446391e+03	(1.99925387181141e+01dB,8.93184436404661e+00°)
2.91071711806607e+03	(1.99929494284934e+01dB,8.90957525601144e+00°)
2.91742701400063e+03	(1.99933582861960e+01dB,8.88735108934468e+00°)
2.92415237784279e+03	(1.99937652993893e+01dB,8.86517176164690e+00°)
2.93089324524978e+03	(1.99941704762061e+01dB,8.84303717065437e+00°)
2.93764965196099e+03	(1.99945738247446e+01dB,8.82094721423925e+00°)
2.94442163379821e+03	(1.99949753530687e+01dB,8.79890179040961e+00°)
2.95120922666584e+03	(1.99953750692080e+01dB,8.77690079730959e+00°)
2.95801246655100e+03	(1.99957729811580e+01dB,8.75494413321947e+00°)
2.96483138952379e+03	(1.99961690968804e+01dB,8.73303169655580e+00°)
2.97166603173747e+03	(1.99965634243029e+01dB,8.71116338587149e+00°)
2.97851642942864e+03	(1.99969559713196e+01dB,8.68933909985588e+00°)
2.98538261891740e+03	(1.99973467457910e+01dB,8.66755873733488e+00°)
2.99226463660763e+03	(1.99977357555440e+01dB,8.64582219727099e+00°)
2.99916251898709e+03	(1.99981230083725e+01dB,8.62412937876343e+00°)
3.00607630262767e+03	(1.99985085120371e+01dB,8.60248018104823e+00°)
3.01300602418556e+03	(1.99988922742651e+01dB,8.58087450349830e+00°)
3.01995172040145e+03	(1.99992743027511e+01dB,8.55931224562345e+00°)
3.02691342810074e+03	(1.99996546051570e+01dB,8.53779330707055e+00°)
3.03389118419370e+03	(2.00000331891119e+01dB,8.51631758762356e+00°)
3.04088502567571e+03	(2.00004100622122e+01dB,8.49488498720358e+00°)
3.04789498962741e+03	(2.00007852320222e+01dB,8.47349540586890e+00°)
3.05492111321494e+03	(2.00011587060737e+01dB,8.45214874381515e+00°)
3.06196343369011e+03	(2.00015304918664e+01dB,8.43084490137526e+00°)
3.06902198839058e+03	(2.00019005968679e+01dB,8.40958377901955e+00°)
3.07609681474013e+03	(2.00022690285140e+01dB,8.38836527735580e+00°)
3.08318795024878e+03	(2.00026357942086e+01dB,8.36718929712926e+00°)
3.09029543251301e+03	(2.00030009013240e+01dB,8.34605573922274e+00°)
3.09741929921600e+03	(2.00033643572009e+01dB,8.32496450465662e+00°)
3.10455958812778e+03	(2.00037261691487e+01dB,8.30391549458892e+00°)
3.11171633710544e+03	(2.00040863444453e+01dB,8.28290861031528e+00°)
3.11888958409335e+03	(2.00044448903377e+01dB,8.26194375326907e+00°)
3.12607936712337e+03	(2.00048018140417e+01dB,8.24102082502137e+00°)
3.13328572431500e+03	(2.00051571227420e+01dB,8.22013972728104e+00°)
3.14050869387563e+03	(2.00055108235929e+01dB,8.19930036189470e+00°)
3.14774831410073e+03	(2.00058629237176e+01dB,8.17850263084679e+00°)
3.15500462337404e+03	(2.00062134302090e+01dB,8.15774643625957e+00°)
3.16227766016779e+03	(2.00065623501296e+01dB,8.13703168039317e+00°)
3.16956746304290e+03	(2.00069096905112e+01dB,8.11635826564555e+00°)
3.17687407064918e+03	(2.00072554583559e+01dB,8.09572609455259e+00°)
3.18419752172553e+03	(2.00075996606354e+01dB,8.07513506978803e+00°)
3.19153785510016e+03	(2.00079423042914e+01dB,8.05458509416352e+00°)
3.19889510969080e+03	(2.00082833962360e+01dB,8.03407607062862e+00°)
3.20626932450486e+03	(2.00086229433513e+01dB,8.01360790227078e+00°)
3.21366053863971e+03	(2.00089609524901e+01dB,7.99318049231540e+00°)
3.22106879128283e+03	(2.00092974304754e+01dB,7.97279374412573e+00°)
3.22849412171203e+03	(2.00096323841009e+01dB,7.95244756120298e+00°)
3.23593656929567e+03	(2.00099658201312e+01dB,7.93214184718622e+00°)
3.24339617349288e+03	(2.00102977453017e+01dB,7.91187650585243e+00°)
3.25087297385373e+03	(2.00106281663186e+01dB,7.89165144111646e+00°)
3.25836701001947e+03	(2.00109570898593e+01dB,7.87146655703103e+00°)
3.26587832172274e+03	(2.00112845225725e+01dB,7.85132175778670e+00°)
3.27340694878777e+03	(2.00116104710780e+01dB,7.83121694771188e+00°)
3.28095293113057e+03	(2.00119349419674e+01dB,7.81115203127278e+00°)
3.28851630875921e+03	(2.00122579418033e+01dB,7.79112691307338e+00°)
3.29609712177396e+03	(2.00125794771206e+01dB,7.77114149785545e+00°)
3.30369541036753e+03	(2.00128995544254e+01dB,7.75119569049849e+00°)
3.31131121482529e+03	(2.00132181801960e+01dB,7.73128939601968e+00°)
3.31894457552548e+03	(2.00135353608826e+01dB,7.71142251957391e+00°)
3.32659553293942e+03	(2.00138511029075e+01dB,7.69159496645368e+00°)
3.33426412763172e+03	(2.00141654126654e+01dB,7.67180664208913e+00°)
3.34195040026051e+03	(2.00144782965232e+01dB,7.65205745204790e+00°)
3.34965439157764e+03	(2.00147897608200e+01dB,7.63234730203522e+00°)
3.35737614242891e+03	(2.00150998118679e+01dB,7.61267609789376e+00°)
3.36511569375427e+03	(2.00154084559514e+01dB,7.59304374560364e+00°)
3.37287308658805e+03	(2.00157156993278e+01dB,7.57345015128238e+00°)
3.38064836205918e+03	(2.00160215482273e+01dB,7.55389522118482e+00°)
3.38844156139138e+03	(2.00163260088532e+01dB,7.53437886170307e+00°)
3.39625272590344e+03	(2.00166290873818e+01dB,7.51490097936654e+00°)
3.40408189700936e+03	(2.00169307899625e+01dB,7.49546148084174e+00°)
3.41192911621864e+03	(2.00172311227182e+01dB,7.47606027293235e+00°)
3.41979442513644e+03	(2.00175300917453e+01dB,7.45669726257910e+00°)
3.42767786546385e+03	(2.00178277031134e+01dB,7.43737235685972e+00°)
3.43557947899809e+03	(2.00181239628660e+01dB,7.41808546298888e+00°)
3.44349930763273e+03	(2.00184188770204e+01dB,7.39883648831809e+00°)
3.45143739335791e+03	(2.00187124515675e+01dB,7.37962534033572e+00°)
3.45939377826056e+03	(2.00190046924723e+01dB,7.36045192666682e+00°)
3.46736850452466e+03	(2.00192956056740e+01dB,7.34131615507313e+00°)
3.47536161443140e+03	(2.00195851970857e+01dB,7.32221793345297e+00°)
3.48337315035946e+03	(2.00198734725949e+01dB,7.30315716984117e+00°)
3.49140315478520e+03	(2.00201604380636e+01dB,7.28413377240900e+00°)
3.49945167028291e+03	(2.00204460993281e+01dB,7.26514764946411e+00°)
3.50751873952501e+03	(2.00207304621994e+01dB,7.24619870945037e+00°)
3.51560440528231e+03	(2.00210135324630e+01dB,7.22728686094789e+00°)
3.52370871042420e+03	(2.00212953158795e+01dB,7.20841201267289e+00°)
3.53183169791890e+03	(2.00215758181841e+01dB,7.18957407347758e+00°)
3.53997341083367e+03	(2.00218550450871e+01dB,7.17077295235013e+00°)
3.54813389233508e+03	(2.00221330022741e+01dB,7.15200855841454e+00°)
3.55631318568918e+03	(2.00224096954056e+01dB,7.13328080093055e+00°)
3.56451133426176e+03	(2.00226851301176e+01dB,7.11458958929361e+00°)
3.57272838151861e+03	(2.00229593120213e+01dB,7.09593483303467e+00°)
3.58096437102568e+03	(2.00232322467036e+01dB,7.07731644182019e+00°)
3.58921934644937e+03	(2.00235039397269e+01dB,7.05873432545199e+00°)
3.59749335155674e+03	(2.00237743966293e+01dB,7.04018839386713e+00°)
3.60578643021574e+03	(2.00240436229249e+01dB,7.02167855713786e+00°)
3.61409862639544e+03	(2.00243116241033e+01dB,7.00320472547149e+00°)
3.62242998416629e+03	(2.00245784056305e+01dB,6.98476680921028e+00°)
3.63078054770032e+03	(2.00248439729483e+01dB,6.96636471883134e+00°)
3.63915036127138e+03	(2.00251083314749e+01dB,6.94799836494652e+00°)
3.64753946925538e+03	(2.00253714866047e+01dB,6.92966765830229e+00°)
3.65594791613055e+03	(2.00256334437084e+01dB,6.91137250977967e+00°)
3.66437574647763e+03	(2.00258942081335e+01dB,6.89311283039403e+00°)
3.67282300498014e+03	(2.00261537852036e+01dB,6.87488853129508e+00°)
3.68128973642461e+03	(2.00264121802195e+01dB,6.85669952376667e+00°)
3.68977598570080e+03	(2.00266693984584e+01dB,6.83854571922672e+00°)
3.69828179780195e+03	(2.00269254451745e+01dB,6.82042702922709e+00°)
3.70680721782505e+03	(2.00271803255989e+01dB,6.80234336545342e+00°)
3.71535229097101e+03	(2.00274340449399e+01dB,6.78429463972506e+00°)
3.72391706254497e+03	(2.00276866083829e+01dB,6.76628076399496e+00°)
3.73250157795649e+03	(2.00279380210904e+01dB,6.74830165034945e+00°)
3.74110588271982e+03	(2.00281882882024e+01dB,6.73035721100820e+00°)
3.74973002245412e+03	(2.00284374148364e+01dB,6.71244735832408e+00°)
3.75837404288372e+03	(2.00286854060872e+01dB,6.69457200478297e+00°)
3.76703798983837e+03	(2.00289322670273e+01dB,6.67673106300372e+00°)
3.77572190925344e+03	(2.00291780027072e+01dB,6.65892444573794e+00°)
3.78442584717021e+03	(2.00294226181547e+01dB,6.64115206586990e+00°)
3.79314984973609e+03	(2.00296661183759e+01dB,6.62341383641638e+00°)
3.80189396320488e+03	(2.00299085083548e+01dB,6.60570967052657e+00°)
3.81065823393700e+03	(2.00301497930533e+01dB,6.58803948148188e+00°)
3.81944270839973e+03	(2.00303899774116e+01dB,6.57040318269579e+00°)
3.82824743316749e+03	(2.00306290663483e+01dB,6.55280068771382e+00°)
3.83707245492205e+03	(2.00308670647601e+01dB,6.53523191021324e+00°)
3.84591782045280e+03	(2.00311039775223e+01dB,6.51769676400302e+00°)
3.85478357665698e+03	(2.00313398094886e+01dB,6.50019516302367e+00°)
3.86366977053995e+03	(2.00315745654915e+01dB,6.48272702134706e+00°)
3.87257644921543e+03	(2.00318082503420e+01dB,6.46529225317629e+00°)
3.88150365990574e+03	(2.00320408688302e+01dB,6.44789077284558e+00°)
3.89045144994206e+03	(2.00322724257247e+01dB,6.43052249482005e+00°)
3.89941986676468e+03	(2.00325029257733e+01dB,6.41318733369562e+00°)
3.90840895792327e+03	(2.00327323737028e+01dB,6.39588520419883e+00°)
3.91741877107708e+03	(2.00329607742192e+01dB,6.37861602118669e+00°)
3.92644935399524e+03	(2.00331881320077e+01dB,6.36137969964655e+00°)
3.93550075455702e+03	(2.00334144517329e+01dB,6.34417615469592e+00°)
3.94457302075202e+03	(2.00336397380385e+01dB,6.32700530158229e+00°)
3.95366620068052e+03	(2.00338639955481e+01dB,6.30986705568302e+00°)
3.96278034255363e+03	(2.00340872288647e+01dB,6.29276133250515e+00°)
3.97191549469364e+03	(2.00343094425708e+01dB,6.27568804768524e+00°)
3.98107170553420e+03	(2.00345306412288e+01dB,6.25864711698920e+00°)
3.99024902362065e+03	(2.00347508293811e+01dB,6.24163845631218e+00°)
3.99944749761020e+03	(2.00349700115497e+01dB,6.22466198167831e+00°)
4.00866717627225e+03	(2.00351881922368e+01dB,6.20771760924062e+00°)
4.01790810848862e+03	(2.00354053759246e+01dB,6.19080525528083e+00°)
4.02717034325381e+03	(2.00356215670754e+01dB,6.17392483620918e+00°)
4.03645392967527e+03	(2.00358367701320e+01dB,6.15707626856429e+00°)
4.04575891697364e+03	(2.00360509895173e+01dB,6.14025946901296e+00°)
4.05508535448305e+03	(2.00362642296346e+01dB,6.12347435435003e+00°)
4.06443329165134e+03	(2.00364764948679e+01dB,6.10672084149814e+00°)
4.07380277804034e+03	(2.00366877895815e+01dB,6.08999884750764e+00°)
4.08319386332613e+03	(2.00368981181207e+01dB,6.07330828955638e+00°)
4.09260659729932e+03	(2.00371074848112e+01dB,6.05664908494953e+00°)
4.10204102986527e+03	(2.00373158939597e+01dB,6.04002115111939e+00°)
4.11149721104443e+03	(2.00375233498538e+01dB,6.02342440562522e+00°)
4.12097519097250e+03	(2.00377298567620e+01dB,6.00685876615311e+00°)
4.13047501990081e+03	(2.00379354189340e+01dB,5.99032415051571e+00°)
4.13999674819650e+03	(2.00381400406005e+01dB,5.97382047665214e+00°)
4.14954042634282e+03	(2.00383437259734e+01dB,5.95734766262775e+00°)
4.15910610493941e+03	(2.00385464792460e+01dB,5.94090562663394e+00°)
4.16869383470254e+03	(2.00387483045930e+01dB,5.92449428698800e+00°)
4.17830366646541e+03	(2.00389492061704e+01dB,5.90811356213293e+00°)
4.18793565117837e+03	(2.00391491881160e+01dB,5.89176337063721e+00°)
4.19758983990926e+03	(2.00393482545488e+01dB,5.87544363119467e+00°)
4.20726628384362e+03	(2.00395464095698e+01dB,5.85915426262425e+00°)
4.21696503428500e+03	(2.00397436572618e+01dB,5.84289518386986e+00°)
4.22668614265521e+03	(2.00399400016893e+01dB,5.82666631400015e+00°)
4.23642966049459e+03	(2.00401354468986e+01dB,5.81046757220833e+00°)
4.24619563946230e+03	(2.00403299969183e+01dB,5.79429887781201e+00°)
4.25598413133660e+03	(2.00405236557588e+01dB,5.77816015025297e+00°)
4.26579518801510e+03	(2.00407164274129e+01dB,5.76205130909698e+00°)
4.27562886151503e+03	(2.00409083158553e+01dB,5.74597227403360e+00°)
4.28548520397356e+03	(2.00410993250432e+01dB,5.72992296487601e+00°)
4.29536426764803e+03	(2.00412894589163e+01dB,5.71390330156077e+00°)
4.30526610491627e+03	(2.00414787213964e+01dB,5.69791320414767e+00°)
4.31519076827681e+03	(2.00416671163881e+01dB,5.68195259281952e+00°)
4.32513831034924e+03	(2.00418546477785e+01dB,5.66602138788191e+00°)
4.33510878387444e+03	(2.00420413194374e+01dB,5.65011950976307e+00°)
4.34510224171487e+03	(2.00422271352171e+01dB,5.63424687901366e+00°)
4.35511873685484e+03	(2.00424120989531e+01dB,5.61840341630653e+00°)
4.36515832240081e+03	(2.00425962144636e+01dB,5.60258904243654e+00°)
4.37522105158167e+03	(2.00427794855497e+01dB,5.58680367832039e+00°)
4.38530697774900e+03	(2.00429619159956e+01dB,5.57104724499636e+00°)
4.39541615437739e+03	(2.00431435095685e+01dB,5.55531966362416e+00°)
4.40554863506467e+03	(2.00433242700190e+01dB,5.53962085548469e+00°)
4.41570447353226e+03	(2.00435042010808e+01dB,5.52395074197984e+00°)
4.42588372362540e+03	(2.00436833064707e+01dB,5.50830924463229e+00°)
4.43608643931346e+03	(2.00438615898894e+01dB,5.49269628508532e+00°)
4.44631267469022e+03	(2.00440390550206e+01dB,5.47711178510258e+00°)
4.45656248397416e+03	(2.00442157055316e+01dB,5.46155566656787e+00°)
4.46683592150876e+03	(2.00443915450736e+01dB,5.44602785148498e+00°)
4.47713304176275e+03	(2.00445665772811e+01dB,5.43052826197742e+00°)
4.48745389933044e+03	(2.00447408057724e+01dB,5.41505682028825e+00°)
4.49779854893200e+03	(2.00449142341499e+01dB,5.39961344877988e+00°)
4.50816704541372e+03	(2.00450868659996e+01dB,5.38419806993381e+00°)
4.51855944374834e+03	(2.00452587048914e+01dB,5.36881060635044e+00°)
4.52897579903532e+03	(2.00454297543793e+01dB,5.35345098074890e+00°)
4.53941616650114e+03	(2.00456000180015e+01dB,5.33811911596675e+00°)
4.54988060149959e+03	(2.00457694992801e+01dB,5.32281493495986e+00°)
4.56036915951207e+03	(2.00459382017217e+01dB,5.30753836080211e+00°)
4.57088189614785e+03	(2.00461061288169e+01dB,5.29228931668523e+00°)
4.58141886714444e+03	(2.00462732840408e+01dB,5.27706772591859e+00°)
4.59198012836779e+03	(2.00464396708529e+01dB,5.26187351192892e+00°)
4.60256573581266e+03	(2.00466052926971e+01dB,5.24670659826016e+00°)
4.61317574560289e+03	(2.00467701530020e+01dB,5.23156690857319e+00°)
4.62381021399170e+03	(2.00469342551806e+01dB,5.21645436664568e+00°)
4.63446919736197e+03	(2.00470976026308e+01dB,5.20136889637179e+00°)
4.64515275222658e+03	(2.00472601987350e+01dB,5.18631042176198e+00°)
4.65586093522867e+03	(2.00474220468607e+01dB,5.17127886694286e+00°)
4.66659380314197e+03	(2.00475831503600e+01dB,5.15627415615681e+00°)
4.67735141287106e+03	(2.00477435125700e+01dB,5.14129621376193e+00°)
4.68813382145173e+03	(2.00479031368130e+01dB,5.12634496423173e+00°)
4.69894108605123e+03	(2.00480620263962e+01dB,5.11142033215488e+00°)
4.70977326396860e+03	(2.00482201846118e+01dB,5.09652224223506e+00°)
4.72063041263498e+03	(2.00483776147373e+01dB,5.08165061929070e+00°)
4.73151258961387e+03	(2.00485343200357e+01dB,5.06680538825475e+00°)
4.74241985260151e+03	(2.00486903037550e+01dB,5.05198647417446e+00°)
4.75335225942712e+03	(2.00488455691286e+01dB,5.03719380221116e+00°)
4.76430986805322e+03	(2.00490001193755e+01dB,5.02242729764004e+00°)
4.77529273657597e+03	(2.00491539577001e+01dB,5.00768688584990e+00°)
4.78630092322544e+03	(2.00493070872924e+01dB,4.99297249234296e+00°)
4.79733448636594e+03	(2.00494595113280e+01dB,4.97828404273457e+00°)
4.80839348449634e+03	(2.00496112329683e+01dB,4.96362146275306e+00°)
4.81947797625032e+03	(2.00497622553603e+01dB,4.94898467823946e+00°)
4.83058802039677e+03	(2.00499125816368e+01dB,4.93437361514729e+00°)
4.84172367584003e+03	(2.00500622149167e+01dB,4.91978819954230e+00°)
4.85288500162025e+03	(2.00502111583046e+01dB,4.90522835760230e+00°)
4.86407205691365e+03	(2.00503594148911e+01dB,4.89069401561687e+00°)
4.87528490103290e+03	(2.00505069877530e+01dB,4.87618509998716e+00°)
4.88652359342737e+03	(2.00506538799531e+01dB,4.86170153722566e+00°)
4.89778819368349e+03	(2.00508000945404e+01dB,4.84724325395596e+00°)
4.90907876152506e+03	(2.00509456345503e+01dB,4.83281017691248e+00°)
4.92039535681353e+03	(2.00510905030041e+01dB,4.81840223294033e+00°)
4.93173803954838e+03	(2.00512347029097e+01dB,4.80401934899499e+00°)
4.94310686986737e+03	(2.00513782372615e+01dB,4.78966145214212e+00°)
4.95450190804692e+03	(2.00515211090402e+01dB,4.77532846955730e+00°)
