Freq.	V(n009)
1.25314117494114e+03	(-2.25055396695675e+02dB,-1.52902639535864e+02°)
1.25602996369460e+03	(-2.25012998771046e+02dB,-1.52967016916142e+02°)
1.25892541179389e+03	(-2.24970610862041e+02dB,-1.53031273792031e+02°)
1.26182753459039e+03	(-2.24928232936610e+02dB,-1.53095410354520e+02°)
1.26473634747087e+03	(-2.24885864935934e+02dB,-1.53159426806327e+02°)
1.26765186585757e+03	(-2.24843506835702e+02dB,-1.53223323312834e+02°)
1.27057410520826e+03	(-2.24801158579668e+02dB,-1.53287100135695e+02°)
1.27350308101638e+03	(-2.24758820137140e+02dB,-1.53350757384450e+02°)
1.27643880881106e+03	(-2.24716491456907e+02dB,-1.53414295332629e+02°)
1.27938130415724e+03	(-2.24674172507799e+02dB,-1.53477714110777e+02°)
1.28233058265574e+03	(-2.24631863238971e+02dB,-1.53541013980915e+02°)
1.28528665994333e+03	(-2.24589563622901e+02dB,-1.53604195071380e+02°)
1.28824955169285e+03	(-2.24547273604568e+02dB,-1.53667257647685e+02°)
1.29121927361325e+03	(-2.24504993146614e+02dB,-1.53730201842757e+02°)
1.29419584144970e+03	(-2.24462722217669e+02dB,-1.53793027881568e+02°)
1.29717927098367e+03	(-2.24420460765502e+02dB,-1.53855735982324e+02°)
1.30016957803300e+03	(-2.24378208753129e+02dB,-1.53918326313942e+02°)
1.30316677845201e+03	(-2.24335966144467e+02dB,-1.53980799105905e+02°)
1.30617088813155e+03	(-2.24293732895796e+02dB,-1.54043154530382e+02°)
1.30918192299912e+03	(-2.24251508969523e+02dB,-1.54105392740319e+02°)
1.31219989901891e+03	(-2.24209294323381e+02dB,-1.54167514055491e+02°)
1.31522483219195e+03	(-2.24167088917277e+02dB,-1.54229518573724e+02°)
1.31825673855612e+03	(-2.24124892719013e+02dB,-1.54291406510394e+02°)
1.32129563418628e+03	(-2.24082705674806e+02dB,-1.54353178122084e+02°)
1.32434153519437e+03	(-2.24040527759899e+02dB,-1.54414833520612e+02°)
1.32739445772945e+03	(-2.23998358925595e+02dB,-1.54476372971998e+02°)
1.33045441797780e+03	(-2.23956199139122e+02dB,-1.54537796639251e+02°)
1.33352143216303e+03	(-2.23914048360781e+02dB,-1.54599104741658e+02°)
1.33659551654615e+03	(-2.23871906550594e+02dB,-1.54660297464413e+02°)
1.33967668742564e+03	(-2.23829773665089e+02dB,-1.54721375020618e+02°)
1.34276496113757e+03	(-2.23787649675109e+02dB,-1.54782337612195e+02°)
1.34586035405565e+03	(-2.23745534534575e+02dB,-1.54843185425577e+02°)
1.34896288259135e+03	(-2.23703428206936e+02dB,-1.54903918676393e+02°)
1.35207256319398e+03	(-2.23661330659416e+02dB,-1.54964537567682e+02°)
1.35518941235073e+03	(-2.23619241848971e+02dB,-1.55025042267577e+02°)
1.35831344658685e+03	(-2.23577161736215e+02dB,-1.55085432998996e+02°)
1.36144468246565e+03	(-2.23535090286565e+02dB,-1.55145709985551e+02°)
1.36458313658862e+03	(-2.23493027463978e+02dB,-1.55205873397533e+02°)
1.36772882559554e+03	(-2.23450973231892e+02dB,-1.55265923471536e+02°)
1.37088176616455e+03	(-2.23408927546173e+02dB,-1.55325860337226e+02°)
1.37404197501221e+03	(-2.23366890376805e+02dB,-1.55385684258672e+02°)
1.37720946889364e+03	(-2.23324861679591e+02dB,-1.55445395437254e+02°)
1.38038426460258e+03	(-2.23282841424759e+02dB,-1.55504994038665e+02°)
1.38356637897147e+03	(-2.23240829568728e+02dB,-1.55564480309228e+02°)
1.38675582887158e+03	(-2.23198826083008e+02dB,-1.55623854401885e+02°)
1.38995263121304e+03	(-2.23156830919183e+02dB,-1.55683116560462e+02°)
1.39315680294499e+03	(-2.23114844059570e+02dB,-1.55742266959412e+02°)
1.39636836105563e+03	(-2.23072865451559e+02dB,-1.55801305814553e+02°)
1.39958732257231e+03	(-2.23030895063749e+02dB,-1.55860233339934e+02°)
1.40281370456164e+03	(-2.22988932856522e+02dB,-1.55919049696602e+02°)
1.40604752412960e+03	(-2.22946978804209e+02dB,-1.55977755148841e+02°)
1.40928879842156e+03	(-2.22905032859837e+02dB,-1.56036349847879e+02°)
1.41253754462244e+03	(-2.22863094996741e+02dB,-1.56094834006176e+02°)
1.41579377995677e+03	(-2.22821165170972e+02dB,-1.56153207848223e+02°)
1.41905752168877e+03	(-2.22779243352413e+02dB,-1.56211471564695e+02°)
1.42232878712250e+03	(-2.22737329508762e+02dB,-1.56269625344805e+02°)
1.42560759360187e+03	(-2.22695423592802e+02dB,-1.56327669420200e+02°)
1.42889395851078e+03	(-2.22653525583523e+02dB,-1.56385603975243e+02°)
1.43218789927322e+03	(-2.22611635438101e+02dB,-1.56443429198157e+02°)
1.43548943335333e+03	(-2.22569753125822e+02dB,-1.56501145321678e+02°)
1.43879857825552e+03	(-2.22527878605589e+02dB,-1.56558752549254e+02°)
1.44211535152455e+03	(-2.22486011851049e+02dB,-1.56616251070335e+02°)
1.44543977074560e+03	(-2.22444152821609e+02dB,-1.56673641085582e+02°)
1.44877185354444e+03	(-2.22402301482623e+02dB,-1.56730922813595e+02°)
1.45211161758742e+03	(-2.22360457806194e+02dB,-1.56788096438740e+02°)
1.45545908058164e+03	(-2.22318621753804e+02dB,-1.56845162174654e+02°)
1.45881426027502e+03	(-2.22276793291680e+02dB,-1.56902120234673e+02°)
1.46217717445639e+03	(-2.22234972388799e+02dB,-1.56958970802557e+02°)
1.46554784095558e+03	(-2.22193158998123e+02dB,-1.57015714099479e+02°)
1.46892627764354e+03	(-2.22151353112560e+02dB,-1.57072350309581e+02°)
1.47231250243239e+03	(-2.22109554666716e+02dB,-1.57128879675877e+02°)
1.47570653327556e+03	(-2.22067763657220e+02dB,-1.57185302363229e+02°)
1.47910838816788e+03	(-2.22025980031669e+02dB,-1.57241618603847e+02°)
1.48251808514562e+03	(-2.21984203763827e+02dB,-1.57297828576956e+02°)
1.48593564228667e+03	(-2.21942434809353e+02dB,-1.57353932490703e+02°)
1.48936107771058e+03	(-2.21900673160930e+02dB,-1.57409930550784e+02°)
1.49279440957866e+03	(-2.21858918758297e+02dB,-1.57465822980480e+02°)
1.49623565609410e+03	(-2.21817171587237e+02dB,-1.57521609955502e+02°)
1.49968483550204e+03	(-2.21775431600789e+02dB,-1.57577291694168e+02°)
1.50314196608968e+03	(-2.21733698778858e+02dB,-1.57632868418993e+02°)
1.50660706618640e+03	(-2.21691973079987e+02dB,-1.57688340317854e+02°)
1.51008015416381e+03	(-2.21650254473917e+02dB,-1.57743707586732e+02°)
1.51356124843587e+03	(-2.21608542936248e+02dB,-1.57798970443262e+02°)
1.51705036745900e+03	(-2.21566838432668e+02dB,-1.57854129060014e+02°)
1.52054752973215e+03	(-2.21525140922632e+02dB,-1.57909183683043e+02°)
1.52405275379695e+03	(-2.21483450376874e+02dB,-1.57964134507655e+02°)
1.52756605823773e+03	(-2.21441766782374e+02dB,-1.58018981703588e+02°)
1.53108746168168e+03	(-2.21400090073008e+02dB,-1.58073725524729e+02°)
1.53461698279895e+03	(-2.21358420250085e+02dB,-1.58128366131912e+02°)
1.53815464030269e+03	(-2.21316757254965e+02dB,-1.58182903775466e+02°)
1.54170045294921e+03	(-2.21275101085731e+02dB,-1.58237338603838e+02°)
1.54525443953807e+03	(-2.21233451677954e+02dB,-1.58291670892460e+02°)
1.54881661891213e+03	(-2.21191809025230e+02dB,-1.58345900781126e+02°)
1.55238700995773e+03	(-2.21150173093828e+02dB,-1.58400028498757e+02°)
1.55596563160472e+03	(-2.21108543847612e+02dB,-1.58454054248661e+02°)
1.55955250282660e+03	(-2.21066921248561e+02dB,-1.58507978244243e+02°)
1.56314764264060e+03	(-2.21025305280747e+02dB,-1.58561800658077e+02°)
1.56675107010780e+03	(-2.20983695906949e+02dB,-1.58615521746635e+02°)
1.57036280433320e+03	(-2.20942093096205e+02dB,-1.58669141671325e+02°)
1.57398286446586e+03	(-2.20900496820162e+02dB,-1.58722660651100e+02°)
1.57761126969899e+03	(-2.20858907047932e+02dB,-1.58776078874777e+02°)
1.58124803927003e+03	(-2.20817323745420e+02dB,-1.58829396579084e+02°)
1.58489319246076e+03	(-2.20775746892954e+02dB,-1.58882613927491e+02°)
1.58854674859742e+03	(-2.20734176443521e+02dB,-1.58935731169364e+02°)
1.59220872705081e+03	(-2.20692612384566e+02dB,-1.58988748493718e+02°)
1.59587914723637e+03	(-2.20651054679911e+02dB,-1.59041666056676e+02°)
1.59955802861431e+03	(-2.20609503298632e+02dB,-1.59094484114174e+02°)
1.60324539068968e+03	(-2.20567958215588e+02dB,-1.59147202882772e+02°)
1.60694125301251e+03	(-2.20526419400195e+02dB,-1.59199822495595e+02°)
1.61064563517791e+03	(-2.20484886816574e+02dB,-1.59252343238611e+02°)
1.61435855682612e+03	(-2.20443360441357e+02dB,-1.59304765269328e+02°)
1.61808003764270e+03	(-2.20401840248166e+02dB,-1.59357088790890e+02°)
1.62181009735856e+03	(-2.20360326193463e+02dB,-1.59409314036448e+02°)
1.62554875575012e+03	(-2.20318818273483e+02dB,-1.59461441182908e+02°)
1.62929603263935e+03	(-2.20277316439326e+02dB,-1.59513470440956e+02°)
1.63305194789396e+03	(-2.20235820677839e+02dB,-1.59565401986325e+02°)
1.63681652142744e+03	(-2.20194330938163e+02dB,-1.59617236091285e+02°)
1.64058977319917e+03	(-2.20152847209326e+02dB,-1.59668972896261e+02°)
1.64437172321456e+03	(-2.20111369454752e+02dB,-1.59720612646019e+02°)
1.64816239152513e+03	(-2.20069897663022e+02dB,-1.59772155490313e+02°)
1.65196179822864e+03	(-2.20028431785085e+02dB,-1.59823601690382e+02°)
1.65576996346915e+03	(-2.19986971800458e+02dB,-1.59874951415382e+02°)
1.65958690743718e+03	(-2.19945517683467e+02dB,-1.59926204892728e+02°)
1.66341265036979e+03	(-2.19904069400997e+02dB,-1.59977362303525e+02°)
1.66724721255068e+03	(-2.19862626935255e+02dB,-1.60028423853128e+02°)
1.67109061431033e+03	(-2.19821190250663e+02dB,-1.60079389741396e+02°)
1.67494287602606e+03	(-2.19779759318154e+02dB,-1.60130260202421e+02°)
1.67880401812218e+03	(-2.19738334118589e+02dB,-1.60181035398770e+02°)
1.68267406107009e+03	(-2.19696914613628e+02dB,-1.60231715568039e+02°)
1.68655302538836e+03	(-2.19655500792868e+02dB,-1.60282300869529e+02°)
1.69044093164288e+03	(-2.19614092606691e+02dB,-1.60332791559036e+02°)
1.69433780044694e+03	(-2.19572690043959e+02dB,-1.60383187784728e+02°)
1.69824365246136e+03	(-2.19531293072344e+02dB,-1.60433489783237e+02°)
1.70215850839456e+03	(-2.19489901665471e+02dB,-1.60483697760264e+02°)
1.70608238900274e+03	(-2.19448515806201e+02dB,-1.60533811898331e+02°)
1.71001531508990e+03	(-2.19407135445477e+02dB,-1.60583832423389e+02°)
1.71395730750804e+03	(-2.19365760582624e+02dB,-1.60633759491272e+02°)
1.71790838715720e+03	(-2.19324391174888e+02dB,-1.60683593329698e+02°)
1.72186857498561e+03	(-2.19283027191605e+02dB,-1.60733334194288e+02°)
1.72583789198981e+03	(-2.19241668621936e+02dB,-1.60782982187265e+02°)
1.72981635921471e+03	(-2.19200315428583e+02dB,-1.60832537599927e+02°)
1.73380399775374e+03	(-2.19158967594041e+02dB,-1.60882000570893e+02°)
1.73780082874898e+03	(-2.19117625084468e+02dB,-1.60931371336710e+02°)
1.74180687339122e+03	(-2.19076287871275e+02dB,-1.60980650091483e+02°)
1.74582215292011e+03	(-2.19034955941523e+02dB,-1.61029837025020e+02°)
1.74984668862426e+03	(-2.18993629259032e+02dB,-1.61078932340757e+02°)
1.75388050184136e+03	(-2.18952307803514e+02dB,-1.61127936241717e+02°)
1.75792361395829e+03	(-2.18910991545951e+02dB,-1.61176848948504e+02°)
1.76197604641123e+03	(-2.18869680461956e+02dB,-1.61225670628192e+02°)
1.76603782068576e+03	(-2.18828374523469e+02dB,-1.61274401505019e+02°)
1.77010895831702e+03	(-2.18787073713532e+02dB,-1.61323041771604e+02°)
1.77418948088976e+03	(-2.18745777993017e+02dB,-1.61371591636603e+02°)
1.77827941003852e+03	(-2.18704487353873e+02dB,-1.61420051291856e+02°)
1.78237876744768e+03	(-2.18663201757787e+02dB,-1.61468420945018e+02°)
1.78648757485164e+03	(-2.18621921185776e+02dB,-1.61516700772753e+02°)
1.79060585403488e+03	(-2.18580645605216e+02dB,-1.61564891020002e+02°)
1.79473362683212e+03	(-2.18539375002510e+02dB,-1.61612991847746e+02°)
1.79887091512838e+03	(-2.18498109344741e+02dB,-1.61661003475492e+02°)
1.80301774085916e+03	(-2.18456848619859e+02dB,-1.61708926079358e+02°)
1.80717412601051e+03	(-2.18415592778368e+02dB,-1.61756759893753e+02°)
1.81134009261919e+03	(-2.18374341819881e+02dB,-1.61804505096103e+02°)
1.81551566277272e+03	(-2.18333095712873e+02dB,-1.61852161890566e+02°)
1.81970085860957e+03	(-2.18291854427639e+02dB,-1.61899730475698e+02°)
1.82389570231922e+03	(-2.18250617948871e+02dB,-1.61947211042570e+02°)
1.82810021614232e+03	(-2.18209386245630e+02dB,-1.61994603792849e+02°)
1.83231442237079e+03	(-2.18168159290371e+02dB,-1.62041908956787e+02°)
1.83653834334793e+03	(-2.18126937069174e+02dB,-1.62089126691308e+02°)
1.84077200146853e+03	(-2.18085719555108e+02dB,-1.62136257213002e+02°)
1.84501541917905e+03	(-2.18044506719358e+02dB,-1.62183300711121e+02°)
1.84926861897765e+03	(-2.18003298544054e+02dB,-1.62230257403643e+02°)
1.85353162341439e+03	(-2.17962095001549e+02dB,-1.62277127473433e+02°)
1.85780445509127e+03	(-2.17920896072052e+02dB,-1.62323911121868e+02°)
1.86208713666244e+03	(-2.17879701725182e+02dB,-1.62370608546058e+02°)
1.86637969083424e+03	(-2.17838511949366e+02dB,-1.62417219934172e+02°)
1.87068214036537e+03	(-2.17797326709854e+02dB,-1.62463745512643e+02°)
1.87499450806699e+03	(-2.17756145986527e+02dB,-1.62510185463070e+02°)
1.87931681680284e+03	(-2.17714969760640e+02dB,-1.62556539954505e+02°)
1.88364908948937e+03	(-2.17673798002738e+02dB,-1.62602809243780e+02°)
1.88799134909586e+03	(-2.17632630692353e+02dB,-1.62648993479441e+02°)
1.89234361864454e+03	(-2.17591467814150e+02dB,-1.62695092876670e+02°)
1.89670592121071e+03	(-2.17550309330583e+02dB,-1.62741107639119e+02°)
1.90107827992286e+03	(-2.17509155232836e+02dB,-1.62787037932838e+02°)
1.90546071796281e+03	(-2.17468005487114e+02dB,-1.62832884000194e+02°)
1.90985325856580e+03	(-2.17426860076004e+02dB,-1.62878645985964e+02°)
1.91425592502065e+03	(-2.17385718984118e+02dB,-1.62924324136496e+02°)
1.91866874066985e+03	(-2.17344582174023e+02dB,-1.62969918625553e+02°)
1.92309172890972e+03	(-2.17303449636335e+02dB,-1.63015429636908e+02°)
1.92752491319049e+03	(-2.17262321333437e+02dB,-1.63060857393908e+02°)
1.93196831701648e+03	(-2.17221197264051e+02dB,-1.63106202067079e+02°)
1.93642196394616e+03	(-2.17180077392125e+02dB,-1.63151463868319e+02°)
1.94088587759233e+03	(-2.17138961694382e+02dB,-1.63196642989258e+02°)
1.94536008162221e+03	(-2.17097850155741e+02dB,-1.63241739606759e+02°)
1.94984459975760e+03	(-2.17056742752806e+02dB,-1.63286753963606e+02°)
1.95433945577494e+03	(-2.17015639457885e+02dB,-1.63331686205790e+02°)
1.95884467350554e+03	(-2.16974540255082e+02dB,-1.63376536545563e+02°)
1.96336027683559e+03	(-2.16933445123272e+02dB,-1.63421305177543e+02°)
1.96788628970639e+03	(-2.16892354039596e+02dB,-1.63465992304771e+02°)
1.97242273611440e+03	(-2.16851266980379e+02dB,-1.63510598111463e+02°)
1.97696964011140e+03	(-2.16810183920909e+02dB,-1.63555122803300e+02°)
1.98152702580464e+03	(-2.16769104850460e+02dB,-1.63599566559780e+02°)
1.98609491735691e+03	(-2.16728029733395e+02dB,-1.63643929578358e+02°)
1.99067333898673e+03	(-2.16686958570119e+02dB,-1.63688212044394e+02°)
1.99526231496842e+03	(-2.16645891316341e+02dB,-1.63732414191926e+02°)
1.99986186963228e+03	(-2.16604827962637e+02dB,-1.63776536171351e+02°)
2.00447202736470e+03	(-2.16563768480994e+02dB,-1.63820578187794e+02°)
2.00909281260826e+03	(-2.16522712860557e+02dB,-1.63864540449019e+02°)
2.01372424986192e+03	(-2.16481661072289e+02dB,-1.63908423126091e+02°)
2.01836636368109e+03	(-2.16440613097022e+02dB,-1.63952226417288e+02°)
2.02301917867780e+03	(-2.16399568917628e+02dB,-1.63995950514565e+02°)
2.02768271952081e+03	(-2.16358528506123e+02dB,-1.64039595638033e+02°)
2.03235701093575e+03	(-2.16317491855019e+02dB,-1.64083161953002e+02°)
2.03704207770525e+03	(-2.16276458927382e+02dB,-1.64126649644597e+02°)
2.04173794466906e+03	(-2.16235429710088e+02dB,-1.64170058921162e+02°)
2.04644463672420e+03	(-2.16194404182299e+02dB,-1.64213389992680e+02°)
2.05116217882509e+03	(-2.16153382323346e+02dB,-1.64256643016687e+02°)
2.05589059598366e+03	(-2.16112364122157e+02dB,-1.64299818180295e+02°)
2.06062991326952e+03	(-2.16071349539941e+02dB,-1.64342915709663e+02°)
2.06538015581005e+03	(-2.16030338571829e+02dB,-1.64385935778390e+02°)
2.07014134879056e+03	(-2.15989331191756e+02dB,-1.64428878561418e+02°)
2.07491351745443e+03	(-2.15948327380130e+02dB,-1.64471744283786e+02°)
2.07969668710321e+03	(-2.15907327111580e+02dB,-1.64514533110994e+02°)
2.08449088309680e+03	(-2.15866330382028e+02dB,-1.64557245243999e+02°)
2.08929613085355e+03	(-2.15825337157901e+02dB,-1.64599880858668e+02°)
2.09411245585041e+03	(-2.15784347415756e+02dB,-1.64642440173325e+02°)
2.09893988362304e+03	(-2.15743361148220e+02dB,-1.64684923364908e+02°)
2.10377843976599e+03	(-2.15702378329359e+02dB,-1.64727330610185e+02°)
2.10862814993280e+03	(-2.15661398935016e+02dB,-1.64769662111580e+02°)
2.11348903983615e+03	(-2.15620422956100e+02dB,-1.64811918057176e+02°)
2.11836113524801e+03	(-2.15579450365238e+02dB,-1.64854098631354e+02°)
2.12324446199973e+03	(-2.15538481154923e+02dB,-1.64896204032646e+02°)
2.12813904598222e+03	(-2.15497515285990e+02dB,-1.64938234439950e+02°)
2.13304491314608e+03	(-2.15456552753862e+02dB,-1.64980190044476e+02°)
2.13796208950173e+03	(-2.15415593529355e+02dB,-1.65022071050913e+02°)
2.14289060111956e+03	(-2.15374637599763e+02dB,-1.65063877644155e+02°)
2.14783047413003e+03	(-2.15333684951555e+02dB,-1.65105609972199e+02°)
2.15278173472387e+03	(-2.15292735555729e+02dB,-1.65147268276395e+02°)
2.15774440915216e+03	(-2.15251789397304e+02dB,-1.65188852719955e+02°)
2.16271852372652e+03	(-2.15210846452319e+02dB,-1.65230363491270e+02°)
2.16770410481919e+03	(-2.15169906709803e+02dB,-1.65271800771118e+02°)
2.17270117886324e+03	(-2.15128970143376e+02dB,-1.65313164778922e+02°)
2.17770977235265e+03	(-2.15088036747507e+02dB,-1.65354455660111e+02°)
2.18272991184249e+03	(-2.15047106485114e+02dB,-1.65395673629742e+02°)
2.18776162394904e+03	(-2.15006179348581e+02dB,-1.65436818869423e+02°)
2.19280493534994e+03	(-2.14965255315279e+02dB,-1.65477891557987e+02°)
2.19785987278431e+03	(-2.14924334374333e+02dB,-1.65518891885815e+02°)
2.20292646305294e+03	(-2.14883416501937e+02dB,-1.65559820042638e+02°)
2.20800473301838e+03	(-2.14842501666967e+02dB,-1.65600676222257e+02°)
2.21309470960512e+03	(-2.14801589867485e+02dB,-1.65641460597186e+02°)
2.21819641979970e+03	(-2.14760681085942e+02dB,-1.65682173355249e+02°)
2.22330989065088e+03	(-2.14719775298892e+02dB,-1.65722814680300e+02°)
2.22843514926978e+03	(-2.14678872486384e+02dB,-1.65763384775259e+02°)
2.23357222283001e+03	(-2.14637972629920e+02dB,-1.65803883810077e+02°)
2.23872113856782e+03	(-2.14597075715590e+02dB,-1.65844311960991e+02°)
2.24388192378224e+03	(-2.14556181720057e+02dB,-1.65884669433573e+02°)
2.24905460583525e+03	(-2.14515290631753e+02dB,-1.65924956410763e+02°)
2.25423921215190e+03	(-2.14474402421881e+02dB,-1.65965173068798e+02°)
2.25943577022045e+03	(-2.14433517088766e+02dB,-1.66005319579659e+02°)
2.26464430759253e+03	(-2.14392634594643e+02dB,-1.66045396166364e+02°)
2.26986485188329e+03	(-2.14351754948166e+02dB,-1.66085402962128e+02°)
2.27509743077154e+03	(-2.14310878107935e+02dB,-1.66125340200675e+02°)
2.28034207199988e+03	(-2.14270004062906e+02dB,-1.66165208031380e+02°)
2.28559880337489e+03	(-2.14229132795622e+02dB,-1.66205006658816e+02°)
2.29086765276724e+03	(-2.14188264300389e+02dB,-1.66244736233967e+02°)
2.29614864811182e+03	(-2.14147398525535e+02dB,-1.66284396995106e+02°)
2.30144181740797e+03	(-2.14106535498237e+02dB,-1.66323989065761e+02°)
2.30674718871953e+03	(-2.14065675178242e+02dB,-1.66363512670045e+02°)
2.31206479017505e+03	(-2.14024817543592e+02dB,-1.66402967978995e+02°)
2.31739464996793e+03	(-2.13983962583641e+02dB,-1.66442355183644e+02°)
2.32273679635656e+03	(-2.13943110284277e+02dB,-1.66481674431904e+02°)
2.32809125766446e+03	(-2.13902260619748e+02dB,-1.66520925938054e+02°)
2.33345806228045e+03	(-2.13861413579763e+02dB,-1.66560109883532e+02°)
2.33883723865880e+03	(-2.13820569151528e+02dB,-1.66599226430794e+02°)
2.34422881531937e+03	(-2.13779727298385e+02dB,-1.66638275796851e+02°)
2.34963282084775e+03	(-2.13738888021377e+02dB,-1.66677258116699e+02°)
2.35504928389545e+03	(-2.13698051301280e+02dB,-1.66716173598669e+02°)
2.36047823318002e+03	(-2.13657217113607e+02dB,-1.66755022426644e+02°)
2.36591969748520e+03	(-2.13616385444016e+02dB,-1.66793804780287e+02°)
2.37137370566110e+03	(-2.13575556279054e+02dB,-1.66832520825255e+02°)
2.37684028662432e+03	(-2.13534729607419e+02dB,-1.66871170750016e+02°)
2.38231946935813e+03	(-2.13493905398841e+02dB,-1.66909754744903e+02°)
2.38781128291261e+03	(-2.13453083647319e+02dB,-1.66948272983911e+02°)
2.39331575640482e+03	(-2.13412264325178e+02dB,-1.66986725642625e+02°)
2.39883291901892e+03	(-2.13371447426467e+02dB,-1.67025112898439e+02°)
2.40436280000636e+03	(-2.13330632929673e+02dB,-1.67063434935150e+02°)
2.40990542868603e+03	(-2.13289820820236e+02dB,-1.67101691927628e+02°)
2.41546083444437e+03	(-2.13249011080561e+02dB,-1.67139884084808e+02°)
2.42102904673561e+03	(-2.13208203686580e+02dB,-1.67178011543106e+02°)
2.42661009508184e+03	(-2.13167398643022e+02dB,-1.67216074499466e+02°)
2.43220400907324e+03	(-2.13126595900041e+02dB,-1.67254073146125e+02°)
2.43781081836818e+03	(-2.13085795485745e+02dB,-1.67292007624757e+02°)
2.44343055269339e+03	(-2.13044997343330e+02dB,-1.67329878150142e+02°)
2.44906324184417e+03	(-2.13004201477000e+02dB,-1.67367684888612e+02°)
2.45470891568445e+03	(-2.12963407862429e+02dB,-1.67405428013947e+02°)
2.46036760414704e+03	(-2.12922616485760e+02dB,-1.67443107717317e+02°)
2.46603933723375e+03	(-2.12881827336155e+02dB,-1.67480724150899e+02°)
2.47172414501554e+03	(-2.12841040394868e+02dB,-1.67518277506675e+02°)
2.47742205763270e+03	(-2.12800255636862e+02dB,-1.67555767977909e+02°)
2.48313310529498e+03	(-2.12759473053734e+02dB,-1.67593195721569e+02°)
2.48885731828180e+03	(-2.12718692639107e+02dB,-1.67630560910593e+02°)
2.49459472694236e+03	(-2.12677914359606e+02dB,-1.67667863731931e+02°)
2.50034536169584e+03	(-2.12637138212315e+02dB,-1.67705104360060e+02°)
2.50610925303152e+03	(-2.12596364165055e+02dB,-1.67742282986603e+02°)
2.51188643150898e+03	(-2.12555592224926e+02dB,-1.67779399752146e+02°)
2.51767692775826e+03	(-2.12514822355899e+02dB,-1.67816454860276e+02°)
2.52348077247998e+03	(-2.12474054554018e+02dB,-1.67853448486593e+02°)
2.52929799644554e+03	(-2.12433288798560e+02dB,-1.67890380793337e+02°)
2.53512863049731e+03	(-2.12392525078641e+02dB,-1.67927251955193e+02°)
2.54097270554870e+03	(-2.12351763367974e+02dB,-1.67964062165271e+02°)
2.54683025258444e+03	(-2.12311003663902e+02dB,-1.68000811584096e+02°)
2.55270130266064e+03	(-2.12270245948152e+02dB,-1.68037500382675e+02°)
2.55858588690504e+03	(-2.12229490199912e+02dB,-1.68074128752832e+02°)
2.56448403651711e+03	(-2.12188736399556e+02dB,-1.68110696860700e+02°)
2.57039578276825e+03	(-2.12147984541392e+02dB,-1.68147204862161e+02°)
2.57632115700196e+03	(-2.12107234610813e+02dB,-1.68183652967051e+02°)
2.58226019063398e+03	(-2.12066486583390e+02dB,-1.68220041325904e+02°)
2.58821291515248e+03	(-2.12025740452040e+02dB,-1.68256370110882e+02°)
2.59417936211820e+03	(-2.11984996202219e+02dB,-1.68292639508997e+02°)
2.60015956316465e+03	(-2.11944253810601e+02dB,-1.68328849675685e+02°)
2.60615354999827e+03	(-2.11903513264202e+02dB,-1.68365000800889e+02°)
2.61216135439858e+03	(-2.11862774551164e+02dB,-1.68401093049552e+02°)
2.61818300821836e+03	(-2.11822037652403e+02dB,-1.68437126600911e+02°)
2.62421854338382e+03	(-2.11781302557427e+02dB,-1.68473101615261e+02°)
2.63026799189475e+03	(-2.11740569246325e+02dB,-1.68509018270034e+02°)
2.63633138582475e+03	(-2.11699837706238e+02dB,-1.68544876752930e+02°)
2.64240875732132e+03	(-2.11659107925123e+02dB,-1.68580677212199e+02°)
2.64850013860607e+03	(-2.11618379882349e+02dB,-1.68616419835032e+02°)
2.65460556197490e+03	(-2.11577653570359e+02dB,-1.68652104787609e+02°)
2.66072505979817e+03	(-2.11536928965309e+02dB,-1.68687732242840e+02°)
2.66685866452084e+03	(-2.11496206065665e+02dB,-1.68723302359606e+02°)
2.67300640866267e+03	(-2.11455484836494e+02dB,-1.68758815337327e+02°)
2.67916832481839e+03	(-2.11414765282261e+02dB,-1.68794271323663e+02°)
2.68534444565786e+03	(-2.11374047376001e+02dB,-1.68829670489185e+02°)
2.69153480392627e+03	(-2.11333331102716e+02dB,-1.68865013029867e+02°)
2.69773943244427e+03	(-2.11292616461361e+02dB,-1.68900299086467e+02°)
2.70395836410820e+03	(-2.11251903416164e+02dB,-1.68935528845064e+02°)
2.71019163189019e+03	(-2.11211191972950e+02dB,-1.68970702463804e+02°)
2.71643926883843e+03	(-2.11170482100320e+02dB,-1.69005820126824e+02°)
2.72270130807726e+03	(-2.11129773801595e+02dB,-1.69040881995530e+02°)
2.72897778280739e+03	(-2.11089067044893e+02dB,-1.69075888236523e+02°)
2.73526872630606e+03	(-2.11048361821016e+02dB,-1.69110839037993e+02°)
2.74157417192723e+03	(-2.11007658117077e+02dB,-1.69145734538820e+02°)
2.74789415310174e+03	(-2.10966955925871e+02dB,-1.69180574927965e+02°)
2.75422870333751e+03	(-2.10926255217901e+02dB,-1.69215360365395e+02°)
2.76057785621968e+03	(-2.10885555992313e+02dB,-1.69250091031611e+02°)
2.76694164541085e+03	(-2.10844858221958e+02dB,-1.69284767086855e+02°)
2.77332010465117e+03	(-2.10804161899543e+02dB,-1.69319388705183e+02°)
2.77971326775862e+03	(-2.10763467015029e+02dB,-1.69353956042726e+02°)
2.78612116862910e+03	(-2.10722773550522e+02dB,-1.69388469268834e+02°)
2.79254384123667e+03	(-2.10682081480474e+02dB,-1.69422928568874e+02°)
